ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,error,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,QA_PIXEL
1144493.0,14.014914,-11.861688,1997.0,1997-01-01,1997-12-31,Landsat-5,,9601.507149901381,10159.729536489152,10540.504930966468,14096.371055226828,15979.40187376726,13467.575197238659,5440.0
1144494.0,16.163391,-6.857133,1997.0,1997-01-01,1997-12-31,Landsat-5,,8476.772245501601,8855.24057185112,8943.763371949715,13783.885629775696,13192.287650973623,10489.76608331279,5440.0
1144498.0,32.25,-26.467,1997.0,1997-01-01,1997-12-31,Landsat-5,,9648.922394678493,10346.32569598423,10610.53017984725,17098.450110864742,15049.932249322495,11389.198817442719,5440.0
1144496.0,18.235643,-9.48134,1997.0,1997-01-01,1997-12-31,Landsat-5,,9610.792015771316,9891.044356826023,10337.686791522914,12877.0899457861,13853.130852636767,12246.017003449972,5440.0
1144497.0,25.45861,-18.33833,1997.0,1997-01-01,1997-12-31,Landsat-5,,9751.284306479429,10607.535107169253,11930.856368563685,16005.63266814486,16014.72037447647,12782.636856368563,5440.0
1144495.0,16.825336,-10.091931,1997.0,1997-01-01,1997-12-31,Landsat-5,,9611.686622320767,9820.673564917466,10221.58487312146,11582.298102981029,14142.507267799949,13310.551613697957,5441.434836166543
1144499.0,32.458,-26.8,1997.0,1997-01-01,1997-12-31,Landsat-5,,9062.543483616653,9816.785168760778,9671.289480167527,16302.462182803645,13025.271495442224,10319.488051244149,5440.0
1144501.0,37.06472,-16.86972,1997.0,1997-01-01,1997-12-31,Landsat-5,,8658.636184372692,9374.365541040177,9577.244269164406,14342.223317722455,15228.643332511707,12686.267438994331,5440.0
1144502.0,17.915,-30.11,1997.0,1997-01-01,1997-12-31,Landsat-5,,9944.43649815043,11672.551418002467,13958.411837237976,16353.401233045623,20978.144019728723,19150.588162762022,5440.0
1144503.0,23.29361,-30.57722,1997.0,1997-01-01,1997-12-31,Landsat-5,,10006.63457276533,11584.67003201182,13602.40999753755,16469.95345973898,18157.314947057374,16229.501600590987,5440.0
1144507.0,26.0375,-25.06583,1997.0,1997-01-01,1997-12-31,Landsat-5,,9323.718195266272,10355.203648915187,11468.278599605523,13423.975345167653,18138.432199211045,15873.10675542406,5440.0
1144504.0,23.31,-28.50333,1997.0,1997-01-01,1997-12-31,Landsat-5,,8929.388133498149,10741.816563658838,13635.442768850435,16945.009147095177,22481.25339925835,20066.693201483322,5440.0
